codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
rans1,2853616,1456884,0.09,5724,0.08,5932,08_m131003.sorted.bam_filtered.gpos.codec_stats,08,30.23800320095486,17.36741065979004,4,1,3
gabac,2853616,1149846,0.16,16884,0.22,19604,08_m131003.sorted.bam_filtered.gpos.codec_stats,08,17.00887680053711,4.984448172829368,1,2,5
gzip,809962,77505,1.24,1768,0.02,1680,05_9827_2#49.unmapped.bam_filtered.rtype.codec_stats,05,0.6229354489234186,3.6957263946533203,4,6,2
bzip2,809962,74681,0.08,5952,0.13,5620,05_9827_2#49.unmapped.bam_filtered.rtype.codec_stats,05,9.655499458312988,0.5478565509502704,3,4,7
xz,809962,68964,0.79,75996,0.02,3024,05_9827_2#49.unmapped.bam_filtered.rtype.codec_stats,05,0.9777720970443532,3.2884597778320312,2,5,3
rans0,809962,104664,0.02,2348,0.04,3020,05_9827_2#49.unmapped.bam_filtered.rtype.codec_stats,05,38.62199783325195,2.4953842163085938,6,2,4
rans1,809962,78126,0.01,2348,0.01,3276,05_9827_2#49.unmapped.bam_filtered.rtype.codec_stats,05,77.2439956665039,7.450675964355469,5,1,1
gabac,809962,59802,0.07,28036,0.06,26524,05_9827_2#49.unmapped.bam_filtered.rtype.codec_stats,05,11.03485652378627,0.9505271911621094,1,3,5
gzip,30209143,22015888,3.55,1744,0.72,1628,05_9827_2#49.bam_filtered.pair.codec_stats,05,8.115403887251734,29.16109297010634,6,3,1
bzip2,30209143,18791197,4.33,9840,2.48,6980,05_9827_2#49.bam_filtered.pair.codec_stats,05,6.653506651211005,7.226081432834748,1,4,4
xz,30209143,19055888,23.88,335232,2.54,32200,05_9827_2#49.bam_filtered.pair.codec_stats,05,1.2064356700060157,7.1547680952417565,4,6,5
rans0,30209143,21783248,1.29,4712,0.84,5004,05_9827_2#49.bam_filtered.pair.codec_stats,05,22.333088216855543,24.731100173223588,5,1,2
rans1,30209143,18963448,1.34,5840,1.09,6164,05_9827_2#49.bam_filtered.pair.codec_stats,05,21.499764029659442,16.591700282665567,2,2,3
gabac,30209143,19030552,5.25,537764,5.08,556500,05_9827_2#49.bam_filtered.pair.codec_stats,05,5.4875588189987905,3.5726276908333845,3,5,6
gzip,29255388,9926828,25.06,1760,0.56,1608,07_ERP174310-unmapped.bam_filtered.mpair.codec_stats,07,1.1133324881125144,16.90528733389718,5,5,1
bzip2,29255388,8440151,3.66,9868,1.8,6764,07_ERP174310-unmapped.bam_filtered.mpair.codec_stats,07,7.622981462322297,4.471752908494738,3,4,5
xz,29255388,8076920,38.54,326848,1.13,32328,07_ERP174310-unmapped.bam_filtered.mpair.codec_stats,07,0.7239261066969281,6.816593946608823,2,6,4
rans0,29255388,10658596,0.83,4372,0.81,4480,07_ERP174310-unmapped.bam_filtered.mpair.codec_stats,07,33.61459295433688,12.549171918704186,6,2,2
rans1,29255388,8510618,0.8,4804,0.88,5808,07_ERP174310-unmapped.bam_filtered.mpair.codec_stats,07,34.87514019012451,9.22313386743719,4,1,3
gabac,29255388,7153479,1.83,163908,1.85,136708,07_ERP174310-unmapped.bam_filtered.mpair.codec_stats,07,15.245962924644594,3.687615781217008,1,3,6
gzip,11000786,3149959,9.41,1768,0.17,1552,05_9827_2#49.bam_filtered.rftt.codec_stats,05,1.1148955439406425,17.670794094310086,6,5,1
bzip2,11000786,2986406,1.34,9772,0.8,6720,05_9827_2#49.bam_filtered.rftt.codec_stats,05,7.8292291555831675,3.5600733757019043,5,4,5
xz,11000786,2948424,14.81,167692,0.37,12852,05_9827_2#49.bam_filtered.rftt.codec_stats,05,0.7083840019231226,7.599557412637247,4,6,4
rans0,11000786,2764938,0.26,4156,0.33,4360,05_9827_2#49.bam_filtered.rftt.codec_stats,05,40.35064257108248,7.990455627441406,2,1,3
rans1,11000786,2748080,0.28,3988,0.3,5776,05_9827_2#49.bam_filtered.rftt.codec_stats,05,37.46845381600516,8.735911051432293,1,2,2
gabac,11000786,2813448,1.01,239352,0.99,226936,05_9827_2#49.bam_filtered.rftt.codec_stats,05,10.387294127209351,2.7102152506510415,3,3,6
gzip,15358470,6058944,7.84,1760,0.31,1600,20_MH0001_081026_clean_1.bam_filtered.mpair.codec_stats,20,1.8682370380479463,18.63954605594758,5,5,1
bzip2,15358470,4816943,1.73,10208,0.99,6736,20_MH0001_081026_clean_1.bam_filtered.mpair.codec_stats,20,8.46646149034445,4.64019679059886,1,3,5
xz,15358470,4969480,18.79,205532,0.52,17304,20_MH0001_081026_clean_1.bam_filtered.mpair.codec_stats,20,0.7795092271578445,9.11397200364333,2,6,4
rans0,15358470,6552485,0.44,4600,0.44,4524,20_MH0001_081026_clean_1.bam_filtered.mpair.codec_stats,20,33.288587223399766,14.202128757130016,6,1,2
rans1,15358470,5081809,0.5,4304,0.46,5756,20_MH0001_081026_clean_1.bam_filtered.mpair.codec_stats,20,29.293956756591797,10.535632009091584,3,2,3
gabac,15358470,5333049,2.49,274764,2.1,261876,20_MH0001_081026_clean_1.bam_filtered.mpair.codec_stats,20,5.882320633853774,2.421900885445731,4,4,7
gzip,416852,47095,0.39,1732,0.0,1620,20_MH0002_081203_clear_1.bam_filtered.pos.codec_stats,20,1.0193360157502003,inf,4,4,1
bzip2,416852,35951,0.02,3940,0.01,2784,20_MH0002_081203_clear_1.bam_filtered.pos.codec_stats,20,19.877052307128906,3.4285545349121094,3,2,4
xz,416852,35876,0.48,72112,0.01,4608,20_MH0002_081203_clear_1.bam_filtered.pos.codec_stats,20,0.8282105127970378,3.4214019775390625,2,5,5
rans0,416852,81307,0.01,1876,0.01,1952,20_MH0002_081203_clear_1.bam_filtered.pos.codec_stats,20,39.75410461425781,7.754039764404297,6,1,2
rans1,416852,54250,0.01,2808,0.01,3116,20_MH0002_081203_clear_1.bam_filtered.pos.codec_stats,20,39.75410461425781,5.173683166503906,5,1,3
gabac,416852,32280,0.11,7936,0.14,7468,20_MH0002_081203_clear_1.bam_filtered.pos.codec_stats,20,3.6140095103870737,0.21989004952566962,1,3,7
gzip,62695651,7988072,111.19,1700,0.94,1600,02_NA12878_S1.unmapped.bam_filtered.rtype.codec_stats,02,0.5377392940828296,8.104275642557347,5,6,1
bzip2,62695651,7631193,5.36,9832,2.61,6964,02_NA12878_S1.unmapped.bam_filtered.rtype.codec_stats,02,11.155080617363772,2.7883803707429733,4,4,5
xz,62695651,7010840,101.92,619784,1.35,64236,02_NA12878_S1.unmapped.bam_filtered.rtype.codec_stats,02,0.5866486666902455,4.952635588469328,2,5,3
rans0,62695651,10345825,1.34,4080,1.28,4280,02_NA12878_S1.unmapped.bam_filtered.rtype.codec_stats,02,44.62032246945509,7.708240300416946,6,1,2
rans1,62695651,7588034,1.61,3828,1.97,5612,02_NA12878_S1.unmapped.bam_filtered.rtype.codec_stats,02,37.13741124786945,3.6733569227499405,3,2,4
gabac,62695651,6064660,4.64,1020916,4.13,1027640,02_NA12878_S1.unmapped.bam_filtered.rtype.codec_stats,02,12.886041402816772,1.4004141597424524,1,3,6
